species_id	biome_id	gtdb_phylum	length	genome_type	AA	CB	CE	GH	GT	PL	total_cazy	cazy_density	genome_count	total_genes	core_genes	cloud_genes	cloud_fraction	core_fraction
MGYG000472618	marine	Bacteroidota	3302548	Isolate	0.0	1.0	0.0	10.0	12.0	0.0	23.0	6.96431967075119	3	3142	2103	0	0.0	0.6693189051559516
MGYG000472629	marine	Pseudomonadota	4326814	MAG	0.0	4.0	2.0	15.0	25.0	0.0	46.0	10.631379116365991	10	4519	667	126	0.0278822748395662	0.1475990263332595
MGYG000472630	marine	Pseudomonadota	1328618	MAG	0.0	0.0	0.0	4.0	8.0	0.0	12.0	9.031941460976745	6	1424	449	0	0.0	0.3153089887640449
MGYG000472634	marine	Pseudomonadota	5482983	MAG	0.0	4.0	2.0	17.0	19.0	0.0	42.0	7.660063873989761	4	5275	2890	0	0.0	0.547867298578199
MGYG000472637	marine	Pseudomonadota	3480059	MAG	0.0	3.0	1.0	13.0	23.0	0.0	40.0	11.494058003039603	3	3399	2780	0	0.0	0.8178876140041189
MGYG000472641	marine	Pseudomonadota	4326936	MAG	0.0	0.0	2.0	8.0	20.0	0.0	30.0	6.9333126258396245	6	4315	1518	0	0.0	0.3517960602549246
MGYG000472653	marine	Pseudomonadota	3117324	MAG	0.0	0.0	5.0	3.0	11.0	0.0	19.0	6.094971199657142	6	3226	1088	0	0.0	0.3372597644141351
MGYG000472668	marine	Pseudomonadota	4679425	MAG	0.0	3.0	1.0	24.0	45.0	0.0	73.0	15.60020729042564	3	4156	3483	0	0.0	0.838065447545717
MGYG000472677	marine	Pseudomonadota	3261960	MAG	0.0	1.0	0.0	6.0	19.0	0.0	26.0	7.970667941973537	5	3442	2451	0	0.0	0.7120859965136549
MGYG000472700	marine	Pseudomonadota	4721971	MAG	1.0	4.0	1.0	24.0	21.0	0.0	51.0	10.800574590568218	17	7079	3092	2721	0.384376324339596	0.4367848566181664
MGYG000472709	marine	Thermoproteota	2680985	MAG	0.0	2.0	0.0	13.0	12.0	0.0	27.0	10.07092542479723	5	3137	2638	0	0.0	0.8409308256295824
MGYG000472712	marine	Thermoplasmatota	2064136	MAG	2.0	3.0	0.0	6.0	6.0	0.0	17.0	8.235891433510195	6	1727	1228	0	0.0	0.7110596409959468
MGYG000472740	marine	Pseudomonadota	4307745	MAG	0.0	0.0	6.0	4.0	12.0	0.0	22.0	5.107080386605985	9	4305	1191	269	0.0624854819976771	0.2766550522648083
MGYG000472753	marine	Pseudomonadota	4701086	MAG	1.0	5.0	1.0	22.0	13.0	0.0	42.0	8.934105864049286	9	5866	3408	724	0.1234231162632117	0.5809751108080464
MGYG000472761	marine	Pseudomonadota	5193878	MAG	1.0	6.0	2.0	25.0	20.0	0.0	54.0	10.396855682786542	14	6163	3638	933	0.1513873113743306	0.5902969333116989
MGYG000472764	marine	Pseudomonadota	5612421	MAG	4.0	8.0	2.0	24.0	18.0	0.0	56.0	9.977868730802625	75	10909	3281	5129	0.4701622513520946	0.3007608396736639
MGYG000472769	marine	Pseudomonadota	5181803	MAG	1.0	2.0	1.0	20.0	11.0	0.0	35.0	6.754405754136156	3	4671	4131	0	0.0	0.884393063583815
MGYG000472814	marine	Cyanobacteriota	5462271	MAG	0.0	5.0	3.0	25.0	30.0	0.0	63.0	11.533664294576376	5	4792	3737	0	0.0	0.7798414023372288
MGYG000472820	marine	Pseudomonadota	3458264	MAG	0.0	0.0	1.0	3.0	12.0	0.0	16.0	4.626598779040583	14	4861	1147	970	0.1995474182267023	0.2359596790783789
MGYG000472844	marine	Thermoproteota	1104438	MAG	0.0	0.0	0.0	0.0	5.0	0.0	5.0	4.527189394062862	3	1209	574	0	0.0	0.4747725392886683
MGYG000472846	marine	Acidobacteriota	2970774	MAG	0.0	0.0	0.0	17.0	54.0	0.0	71.0	23.899495552337537	6	2485	262	0	0.0	0.1054325955734406
MGYG000472849	marine	Cloacimonadota	2410160	MAG	0.0	0.0	0.0	22.0	14.0	0.0	36.0	14.936767683473295	10	2516	110	161	0.0639904610492845	0.0437201907790143
MGYG000472870	marine	Bacteroidota	2966206	MAG	0.0	0.0	0.0	7.0	13.0	0.0	20.0	6.742620033807497	4	2810	1644	0	0.0	0.5850533807829181
MGYG000472876	marine	Bacteroidota	3205558	MAG	0.0	0.0	1.0	13.0	18.0	0.0	32.0	9.982661365041594	17	3464	322	436	0.1258660508083141	0.0929561200923787
MGYG000472895	marine	Bacteroidota	4486477	MAG	0.0	2.0	0.0	27.0	16.0	0.0	45.0	10.030141690239358	3	4514	3432	0	0.0	0.7603012848914489
MGYG000472897	marine	Pseudomonadota	1957724	MAG	0.0	0.0	1.0	4.0	8.0	0.0	13.0	6.640364014539332	22	2060	37	417	0.2024271844660194	0.0179611650485436
MGYG000472898	marine	Pseudomonadota	3098747	MAG	0.0	0.0	1.0	7.0	11.0	0.0	19.0	6.131510575080831	3	2931	946	0	0.0	0.3227567383145684
MGYG000472906	marine	Pseudomonadota	4743861	MAG	0.0	0.0	5.0	5.0	14.0	0.0	24.0	5.059170156967078	7	4907	2156	508	0.103525575708172	0.4393723252496433
MGYG000472908	marine	Pseudomonadota	4739352	MAG	1.0	3.0	1.0	11.0	14.0	0.0	30.0	6.329979288307769	3	4463	3851	0	0.0	0.8628725072820972
MGYG000472974	marine	Cyanobacteriota	1589855	MAG	0.0	1.0	0.0	5.0	17.0	0.0	23.0	14.4667280978454	5	1947	531	0	0.0	0.2727272727272727
MGYG000473015	marine	Pseudomonadota	3861701	MAG	0.0	0.0	3.0	7.0	14.0	0.0	24.0	6.2148778478706665	3	4073	3426	0	0.0	0.8411490301988707
MGYG000473025	marine	Bacteroidota	4775040	MAG	0.0	3.0	4.0	23.0	16.0	1.0	47.0	9.84284948398338	20	5277	1493	856	0.1622133788137199	0.2829259048701913
MGYG000473049	marine	Pseudomonadota	5201587	MAG	0.0	0.0	1.0	9.0	20.0	0.0	30.0	5.767470581574431	17	5851	1315	814	0.1391215176892838	0.2247479063407964
MGYG000473067	marine	Pseudomonadota	3819905	MAG	0.0	0.0	1.0	6.0	18.0	0.0	25.0	6.544665377803899	7	3803	2631	124	0.0326058374967131	0.6918222455955825
MGYG000473070	marine	Cyanobacteriota	1699937	MAG	0.0	2.0	0.0	7.0	16.0	0.0	25.0	14.706427355837304	3	1939	1897	0	0.0	0.9783393501805054
MGYG000473072	marine	Cyanobacteriota	1654739	MAG	0.0	2.0	0.0	6.0	18.0	0.0	26.0	15.712447703232955	110	3245	0	1408	0.4338983050847457	0.0
MGYG000473076	marine	Cyanobacteriota	1745343	MAG	0.0	2.0	0.0	8.0	13.0	0.0	23.0	13.177925485133867	3	2008	1157	0	0.0	0.576195219123506
MGYG000473089	marine	Cyanobacteriota	1751015	MAG	0.0	2.0	0.0	7.0	16.0	0.0	25.0	14.27743337435716	5	1900	1894	0	0.0	0.996842105263158
MGYG000473104	marine	Pseudomonadota	3531868	MAG	0.0	0.0	2.0	6.0	14.0	0.0	22.0	6.228998365737338	7	4216	2371	372	0.088235294117647	0.562381404174573
MGYG000473107	marine	Pseudomonadota	2589653	MAG	0.0	1.0	0.0	6.0	15.0	0.0	22.0	8.495346673859393	3	2646	1836	0	0.0	0.6938775510204082
MGYG000473109	marine	Pseudomonadota	5881490	MAG	2.0	7.0	1.0	32.0	20.0	0.0	62.0	10.54154644486346	3	5266	3226	0	0.0	0.6126091910368401
MGYG000473114	marine	Pseudomonadota	4568683	MAG	2.0	6.0	1.0	30.0	19.0	3.0	61.0	13.35176898900624	6	4856	3646	0	0.0	0.750823723228995
MGYG000473132	marine	Pseudomonadota	5736403	MAG	2.0	6.0	1.0	35.0	18.0	1.0	63.0	10.98249199018967	16	7627	2007	2172	0.2847777632096499	0.2631440933525633
MGYG000473135	marine	Pseudomonadota	5494662	MAG	2.0	6.0	1.0	27.0	18.0	0.0	54.0	9.827720067221604	3	5137	4438	0	0.0	0.863928362857699
MGYG000473174	marine	Pseudomonadota	1352885	MAG	0.0	0.0	0.0	2.0	13.0	0.0	15.0	11.087416890570893	5	1503	1030	0	0.0	0.6852960745176314
MGYG000473192	marine	Pseudomonadota	1009143	MAG	0.0	0.0	0.0	2.0	10.0	0.0	12.0	11.891278044836064	3	977	478	0	0.0	0.4892528147389969
MGYG000473194	marine	Pseudomonadota	1016895	MAG	0.0	0.0	0.0	2.0	7.0	0.0	9.0	8.850471287596063	4	1551	335	0	0.0	0.2159896840747904
MGYG000473208	marine	Bacteroidota	4083414	MAG	0.0	0.0	0.0	6.0	17.0	0.0	23.0	5.632541789786683	6	4479	1439	0	0.0	0.3212770707747265
MGYG000473212	marine	Bacteroidota	3087076	MAG	0.0	1.0	0.0	16.0	13.0	0.0	30.0	9.717933734057729	3	2763	1929	0	0.0	0.6981541802388708
MGYG000473215	marine	Pseudomonadota	4052294	MAG	2.0	5.0	1.0	21.0	18.0	0.0	47.0	11.598368726454694	4	3997	2816	0	0.0	0.704528396297223
MGYG000473217	marine	Pseudomonadota	4709832	MAG	0.0	0.0	2.0	5.0	11.0	0.0	18.0	3.821792369664141	4	3925	2451	0	0.0	0.6244585987261146
MGYG000473219	marine	Pseudomonadota	2618934	MAG	0.0	0.0	1.0	9.0	6.0	0.0	16.0	6.109355944059683	13	3130	1037	281	0.089776357827476	0.3313099041533546
MGYG000473224	marine	Pseudomonadota	3281572	MAG	0.0	0.0	2.0	4.0	10.0	0.0	16.0	4.875712006318922	28	4499	424	955	0.2122693931984885	0.0942431651478106
MGYG000473243	marine	Actinomycetota	1688323	MAG	0.0	0.0	2.0	0.0	11.0	0.0	13.0	7.699948410345651	10	1879	679	26	0.0138371474188398	0.3613624268227781
MGYG000473244	marine	Pseudomonadota	1482147	MAG	0.0	0.0	1.0	3.0	5.0	0.0	9.0	6.072272183528354	34	1686	232	162	0.096085409252669	0.1376037959667853
MGYG000473246	marine	Actinomycetota	1127841	MAG	0.0	0.0	0.0	2.0	8.0	0.0	10.0	8.866498025874213	6	1171	640	0	0.0	0.5465414175918019
MGYG000473275	marine	Pseudomonadota	2527476	MAG	0.0	0.0	2.0	6.0	5.0	0.0	13.0	5.143471194187403	13	2589	1052	86	0.0332174584781769	0.4063344920818849
MGYG000473304	marine	Bacteroidota	4434543	MAG	0.0	3.0	2.0	21.0	15.0	0.0	41.0	9.245597573413992	24	5018	467	1020	0.2032682343563172	0.0930649661219609
MGYG000473306	marine	Pseudomonadota	4358316	MAG	0.0	0.0	1.0	7.0	11.0	0.0	19.0	4.359481965052557	3	4217	3638	0	0.0	0.8626986009011145
MGYG000473318	marine	Pseudomonadota	4099967	MAG	1.0	5.0	2.0	28.0	15.0	0.0	51.0	12.439124510026543	17	4834	790	1071	0.221555647496897	0.1634257343814646
MGYG000473327	marine	Pseudomonadota	4535949	MAG	2.0	6.0	2.0	24.0	14.0	0.0	48.0	10.582129560980515	7	4725	1555	447	0.0946031746031746	0.3291005291005291
MGYG000473359	marine	Pseudomonadota	4565725	MAG	2.0	5.0	1.0	29.0	17.0	1.0	55.0	12.046279616052216	7	5202	3520	742	0.142637447135717	0.6766628219915417
MGYG000473367	marine	Pseudomonadota	5808935	MAG	2.0	7.0	1.0	38.0	20.0	0.0	68.0	11.706104475260956	3	5807	4684	0	0.0	0.8066127087997245
MGYG000473371	marine	Pseudomonadota	5381867	MAG	3.0	7.0	2.0	26.0	17.0	0.0	55.0	10.21950189404532	5	5697	3625	0	0.0	0.6362998069159207
MGYG000473372	marine	Pseudomonadota	4588395	MAG	1.0	3.0	1.0	14.0	14.0	1.0	34.0	7.409998485309133	3	4235	3507	0	0.0	0.828099173553719
MGYG000473375	marine	Bacillota	4023658	Isolate	1.0	5.0	1.0	22.0	23.0	0.0	52.0	12.92356358318724	3	4180	3471	0	0.0	0.8303827751196172
MGYG000473376	marine	Pseudomonadota	4666357	MAG	0.0	4.0	1.0	28.0	24.0	0.0	57.0	12.215096273174128	4	4022	3206	0	0.0	0.7971158627548484
MGYG000473383	marine	Bacteroidota	3147268	MAG	0.0	0.0	0.0	1.0	14.0	0.0	15.0	4.76603835453479	4	3001	1488	0	0.0	0.4958347217594135
MGYG000473391	marine	Pseudomonadota	3732092	MAG	0.0	0.0	2.0	4.0	14.0	0.0	20.0	5.358924699605476	48	4940	181	1452	0.2939271255060728	0.0366396761133603
MGYG000473392	marine	Pseudomonadota	3128742	MAG	0.0	0.0	3.0	3.0	16.0	0.0	22.0	7.031580104719405	3	3001	2377	0	0.0	0.7920693102299233
MGYG000473396	marine	Pseudomonadota	5167578	MAG	1.0	4.0	1.0	18.0	13.0	0.0	37.0	7.160027386137181	4	4915	2064	0	0.0	0.419938962360122
MGYG000473425	marine	Marinisomatota	1649328	MAG	0.0	0.0	0.0	5.0	9.0	0.0	14.0	8.488305540195766	3	1562	892	0	0.0	0.5710627400768246
MGYG000473426	marine	Pseudomonadota	4245292	MAG	0.0	2.0	3.0	10.0	15.0	0.0	30.0	7.066651716772368	3	4412	3266	0	0.0	0.7402538531278332
MGYG000473440	marine	Pseudomonadota	2411549	MAG	0.0	0.0	1.0	3.0	9.0	0.0	13.0	5.390726043717129	9	2290	918	44	0.0192139737991266	0.4008733624454148
MGYG000473466	marine	SAR324	3167234	MAG	0.0	2.0	0.0	12.0	14.0	0.0	28.0	8.840521413952995	9	3155	1375	34	0.0107765451664025	0.4358161648177496
MGYG000473472	marine	Pseudomonadota	1672050	MAG	0.0	0.0	4.0	3.0	10.0	0.0	17.0	10.167160072964323	5	1644	1035	0	0.0	0.6295620437956204
MGYG000473488	marine	Thermoplasmatota	1295986	MAG	0.0	1.0	1.0	1.0	5.0	0.0	8.0	6.172906188801422	20	1477	143	165	0.1117129316181448	0.0968178740690589
MGYG000473518	marine	Cyanobacteriota	2548000	MAG	0.0	2.0	0.0	13.0	12.0	0.0	27.0	10.596546310832023	30	4270	45	1817	0.4255269320843091	0.0105386416861826
MGYG000473536	marine	Pseudomonadota	3347358	MAG	0.0	0.0	2.0	4.0	10.0	0.0	16.0	4.779889094623282	30	4316	48	1537	0.3561167747914736	0.0111214087117701
MGYG000473585	marine	Pseudomonadota	4855426	MAG	0.0	0.0	2.0	11.0	17.0	0.0	30.0	6.178654560897438	37	5740	3026	664	0.1156794425087108	0.527177700348432
MGYG000473615	marine	Pseudomonadota	4320262	MAG	2.0	6.0	1.0	25.0	16.0	2.0	52.0	12.03630705730347	3	3918	3528	0	0.0	0.900459418070444
MGYG000473642	marine	Pseudomonadota	3199277	MAG	0.0	0.0	1.0	3.0	10.0	0.0	14.0	4.375988699946895	16	2954	278	257	0.0870006770480704	0.0941096817874069
MGYG000473648	marine	Pseudomonadota	4864964	MAG	0.0	5.0	5.0	33.0	24.0	0.0	67.0	13.771941580657124	4	4475	3506	0	0.0	0.783463687150838
MGYG000473663	marine	Pseudomonadota	4076435	MAG	0.0	0.0	3.0	9.0	14.0	0.0	26.0	6.378122060084363	3	3915	3504	0	0.0	0.8950191570881226
MGYG000473665	marine	Bdellovibrionota	3755514	MAG	0.0	0.0	2.0	7.0	25.0	0.0	34.0	9.05335461404218	3	3656	3412	0	0.0	0.9332603938730852
MGYG000473669	marine	Thermoplasmatota	1177165	MAG	0.0	0.0	2.0	1.0	4.0	0.0	7.0	5.946490084227785	29	1339	27	126	0.0941000746825989	0.0201643017176997
MGYG000473676	marine	Pseudomonadota	4489455	MAG	0.0	4.0	1.0	24.0	25.0	0.0	54.0	12.02818604930888	3	4046	1865	0	0.0	0.4609490855165595
MGYG000473696	marine	Pseudomonadota	3489646	MAG	1.0	6.0	1.0	20.0	17.0	0.0	45.0	12.895290811732766	5	3567	2734	0	0.0	0.7664704233249229
MGYG000473702	marine	Pseudomonadota	3523661	MAG	1.0	5.0	1.0	19.0	16.0	0.0	42.0	11.919421306419656	5	3431	2799	0	0.0	0.8157971436898863
MGYG000473715	marine	Pseudomonadota	3308854	MAG	1.0	4.0	1.0	18.0	13.0	0.0	37.0	11.182119247328531	7	3492	2352	339	0.0970790378006872	0.6735395189003437
MGYG000473724	marine	Thermotogota	1906053	MAG	0.0	2.0	0.0	16.0	8.0	2.0	28.0	14.690042721792102	5	1915	1913	0	0.0	0.9989556135770234
MGYG000473732	marine	Pseudomonadota	4330998	MAG	0.0	4.0	1.0	16.0	26.0	0.0	47.0	10.85200224059212	6	4640	3250	0	0.0	0.7004310344827587
MGYG000473751	marine	Bacteroidota	3977160	MAG	0.0	2.0	1.0	33.0	18.0	0.0	54.0	13.57752768307033	9	3651	1356	399	0.1092851273623664	0.3714050944946589
MGYG000473761	marine	Pseudomonadota	2210308	MAG	0.0	0.0	0.0	1.0	13.0	0.0	14.0	6.333958887177714	3	2159	1465	0	0.0	0.6785548865215377
MGYG000473786	marine	Bacteroidota	2977523	MAG	0.0	0.0	0.0	5.0	13.0	0.0	18.0	6.045293352897693	4	2789	1626	0	0.0	0.5830046611688777
MGYG000473855	marine	Pseudomonadota	1023051	MAG	0.0	0.0	3.0	8.0	6.0	0.0	17.0	16.616962399723963	4	1034	788	0	0.0	0.7620889748549323
MGYG000473869	marine	Pseudomonadota	1592902	MAG	0.0	0.0	0.0	4.0	11.0	0.0	15.0	9.41677516884278	3	1530	975	0	0.0	0.6372549019607843
MGYG000473894	marine	Pseudomonadota	1573897	MAG	0.0	0.0	2.0	5.0	7.0	0.0	14.0	8.895118295542845	4	1419	1207	0	0.0	0.8505990133897111
MGYG000473977	marine	Pseudomonadota	3523870	MAG	0.0	0.0	8.0	11.0	16.0	0.0	35.0	9.93226197334181	7	3542	2034	98	0.0276679841897233	0.5742518351214003
MGYG000473997	marine	Pseudomonadota	3588657	MAG	0.0	0.0	1.0	6.0	11.0	0.0	18.0	5.0158039623179365	6	4179	1529	0	0.0	0.3658770040679588
MGYG000473998	marine	Pseudomonadota	6136159	MAG	0.0	0.0	2.0	7.0	26.0	0.0	35.0	5.703893918003103	3	5730	3708	0	0.0	0.6471204188481675
MGYG000474060	marine	Pseudomonadota	4124170	MAG	0.0	3.0	2.0	15.0	20.0	0.0	40.0	9.69892123748536	8	4232	1355	364	0.0860113421550094	0.3201795841209829
MGYG000474069	marine	Chloroflexota	1162272	MAG	0.0	0.0	0.0	0.0	5.0	0.0	5.0	4.3019190000275325	3	1268	1015	0	0.0	0.8004731861198738
MGYG000474176	marine	Pseudomonadota	4690549	MAG	0.0	0.0	0.0	2.0	12.0	0.0	14.0	2.984725242183804	5	4496	3141	0	0.0	0.6986209964412812
MGYG000474286	marine	Bacteroidota	1423882	MAG	0.0	0.0	1.0	7.0	9.0	0.0	17.0	11.939191590314364	35	1874	0	381	0.2033084311632871	0.0
MGYG000474290	marine	Bacteroidota	1724544	MAG	0.0	1.0	0.0	12.0	9.0	1.0	23.0	13.336858902991167	12	1643	1237	31	0.0188679245283018	0.7528910529519173
MGYG000474303	marine	Thermoplasmatota	1273471	MAG	0.0	1.0	0.0	2.0	2.0	0.0	5.0	3.9262770805145935	4	1394	385	0	0.0	0.276183644189383
MGYG000474309	marine	Bacteroidota	1317603	MAG	0.0	0.0	0.0	6.0	8.0	1.0	15.0	11.384309234268592	3	1289	761	0	0.0	0.5903801396431342
MGYG000474394	marine	Thermoplasmatota	1835100	MAG	0.0	0.0	0.0	2.0	4.0	0.0	6.0	3.2695765898316167	5	1596	931	0	0.0	0.5833333333333334
MGYG000474421	marine	Thermoplasmatota	1342360	MAG	0.0	1.0	1.0	3.0	3.0	0.0	8.0	5.959653148186775	3	1163	824	0	0.0	0.708512467755804
MGYG000474459	marine	Thermoplasmatota	1869267	MAG	0.0	0.0	1.0	7.0	4.0	0.0	12.0	6.41962865658036	4	1543	871	0	0.0	0.5644847699287103
MGYG000474634	marine	Planctomycetota	3688876	MAG	0.0	0.0	3.0	22.0	22.0	0.0	47.0	12.741008372197928	3	2699	1377	0	0.0	0.5101889588736569
MGYG000474652	marine	Pseudomonadota	6558740	MAG	0.0	0.0	2.0	20.0	21.0	0.0	43.0	6.5561373068607685	6	6725	3806	0	0.0	0.5659479553903346
MGYG000474710	marine	Verrucomicrobiota	3504672	MAG	0.0	1.0	1.0	10.0	9.0	0.0	21.0	5.992001533952393	3	2550	1274	0	0.0	0.4996078431372549
MGYG000474723	marine	Cyanobacteriota	2186662	MAG	0.0	1.0	1.0	10.0	14.0	0.0	26.0	11.890269278013704	3	1856	886	0	0.0	0.4773706896551724
MGYG000474755	marine	Patescibacteria	591505	MAG	0.0	0.0	0.0	0.0	3.0	0.0	3.0	5.071808353268358	4	575	407	0	0.0	0.7078260869565217
MGYG000474772	marine	Nanoarchaeota	912474	MAG	0.0	0.0	0.0	2.0	9.0	0.0	11.0	12.055138009411776	6	1055	462	0	0.0	0.437914691943128
MGYG000474863	marine	Pseudomonadota	1402833	MAG	0.0	0.0	3.0	1.0	7.0	0.0	11.0	7.841275476125811	5	1507	801	0	0.0	0.5315195753151958
MGYG000474998	marine	Pseudomonadota	4344709	MAG	0.0	4.0	2.0	15.0	16.0	0.0	37.0	8.51610545148133	3	3482	3109	0	0.0	0.8928776565192418
MGYG000475053	marine	Bacteroidota	2742892	MAG	0.0	0.0	0.0	0.0	12.0	0.0	12.0	4.374944401748228	5	2557	2014	0	0.0	0.7876417676965194
MGYG000475119	marine	Myxococcota	9253999	MAG	1.0	6.0	4.0	34.0	22.0	0.0	67.0	7.240113166210629	5	7236	1990	0	0.0	0.2750138197899392
MGYG000475146	marine	Bacteroidota	3812843	MAG	0.0	1.0	0.0	1.0	13.0	0.0	15.0	3.934072291987895	3	3370	1868	0	0.0	0.5543026706231454
MGYG000475196	marine	Pseudomonadota	4895318	MAG	1.0	3.0	7.0	15.0	14.0	0.0	40.0	8.171072849608546	5	4000	2042	0	0.0	0.5105
MGYG000475230	marine	Bacteroidota	1865845	MAG	0.0	0.0	2.0	7.0	9.0	0.0	18.0	9.647103591134313	4	1644	964	0	0.0	0.5863746958637469
MGYG000475238	marine	Actinomycetota	3030934	MAG	1.0	5.0	2.0	22.0	12.0	0.0	42.0	13.857114671583084	3	2731	2168	0	0.0	0.7938484071768583
MGYG000475308	marine	Bdellovibrionota	2895303	MAG	1.0	1.0	0.0	7.0	20.0	0.0	29.0	10.016222827109978	4	3197	1758	0	0.0	0.5498905223647169
MGYG000475315	marine	Pseudomonadota	2246594	MAG	0.0	0.0	2.0	2.0	7.0	0.0	11.0	4.896300800233598	3	2679	1655	0	0.0	0.6177678238148563
MGYG000475353	marine	Pseudomonadota	4324183	MAG	0.0	2.0	1.0	14.0	22.0	0.0	39.0	9.019044753656356	16	4537	590	347	0.0764822569980163	0.1300418778928807
MGYG000475379	marine	Pseudomonadota	1687414	MAG	0.0	0.0	0.0	2.0	6.0	0.0	8.0	4.74098235524892	4	1611	1406	0	0.0	0.8727498448168839
MGYG000475380	marine	Pseudomonadota	3226690	MAG	0.0	0.0	1.0	6.0	11.0	0.0	18.0	5.578472056503723	4	3133	2039	0	0.0	0.6508139163740824
MGYG000475390	marine	Pseudomonadota	2650633	MAG	0.0	0.0	3.0	8.0	11.0	0.0	22.0	8.299904211560031	5	2294	1443	0	0.0	0.6290322580645161
MGYG000475397	marine	Bacteroidota	1982125	MAG	0.0	0.0	5.0	2.0	8.0	0.0	15.0	7.567635744466167	5	1736	1149	0	0.0	0.6618663594470046
MGYG000475398	marine	Pseudomonadota	2602685	MAG	0.0	0.0	2.0	6.0	12.0	0.0	20.0	7.684372100350215	9	2574	614	90	0.0349650349650349	0.2385392385392385
MGYG000475412	marine	Pseudomonadota	4248066	MAG	0.0	4.0	1.0	20.0	22.0	0.0	47.0	11.06385823572421	5	4195	2416	0	0.0	0.5759237187127533
MGYG000475414	marine	Verrucomicrobiota	3611953	MAG	0.0	1.0	1.0	17.0	10.0	1.0	30.0	8.305755916536013	4	3433	1287	0	0.0	0.3748907660937955
MGYG000475459	marine	Bacteroidota	1691798	MAG	0.0	0.0	1.0	7.0	11.0	1.0	20.0	11.821742312025432	8	1536	353	59	0.0384114583333333	0.2298177083333333
MGYG000475465	marine	Pseudomonadota	2200859	MAG	0.0	0.0	2.0	5.0	6.0	0.0	13.0	5.906784578203329	4	2135	951	0	0.0	0.4454332552693208
MGYG000475491	marine	Bdellovibrionota	3963517	MAG	1.0	1.0	3.0	9.0	25.0	0.0	39.0	9.839745862071489	9	3703	2321	5	0.0013502565487442	0.6267890899270862
MGYG000475536	marine	Verrucomicrobiota	3523997	MAG	0.0	2.0	0.0	22.0	28.0	0.0	52.0	14.755971699181355	6	2711	1873	0	0.0	0.6908889708594614
MGYG000475550	marine	Pseudomonadota	2030629	MAG	0.0	0.0	4.0	4.0	10.0	0.0	18.0	8.86424846685436	4	1773	557	0	0.0	0.3141567963902989
MGYG000475577	marine	Bacteroidota	3778761	MAG	0.0	1.0	0.0	13.0	17.0	0.0	31.0	8.203747207087192	5	3568	1762	0	0.0	0.4938340807174888
MGYG000475595	marine	Desulfobacterota_D	949361	MAG	0.0	0.0	0.0	3.0	4.0	0.0	7.0	7.373380621281051	4	967	662	0	0.0	0.6845915201654602
MGYG000475630	marine	Pseudomonadota	2350912	MAG	0.0	0.0	0.0	1.0	14.0	0.0	15.0	6.3805025453951485	10	2330	586	41	0.0175965665236051	0.2515021459227468
MGYG000475676	marine	Bacteroidota	1261452	MAG	0.0	0.0	2.0	1.0	8.0	0.0	11.0	8.720109841674514	3	1083	668	0	0.0	0.6168051708217913
MGYG000475683	marine	Thermoplasmatota	2026952	MAG	0.0	0.0	0.0	5.0	5.0	2.0	12.0	5.920219127043955	5	1632	1051	0	0.0	0.6439950980392157
MGYG000475760	marine	Pseudomonadota	3575202	MAG	0.0	0.0	0.0	7.0	9.0	0.0	16.0	4.475271607030876	6	3493	3285	0	0.0	0.9404523332379044
MGYG000475777	marine	Pseudomonadota	775550	MAG	0.0	0.0	2.0	0.0	5.0	0.0	7.0	9.02585262072078	3	986	468	0	0.0	0.4746450304259635
MGYG000475778	marine	Chloroflexota	1712152	MAG	0.0	0.0	0.0	4.0	4.0	0.0	8.0	4.672482349697924	12	1703	236	13	0.0076335877862595	0.1385789782736347
MGYG000475796	marine	Dependentiae	979180	MAG	0.0	0.0	0.0	1.0	3.0	0.0	4.0	4.085050756755653	3	951	777	0	0.0	0.8170347003154574
MGYG000475815	marine	Pseudomonadota	2144486	MAG	0.0	0.0	0.0	5.0	5.0	0.0	10.0	4.663122072142229	3	2150	1461	0	0.0	0.6795348837209302
MGYG000475844	marine	Pseudomonadota	3843638	MAG	0.0	0.0	6.0	14.0	15.0	0.0	35.0	9.105956388192643	7	3605	1544	27	0.0074895977808599	0.4282940360610263
MGYG000475886	marine	Pseudomonadota	3969902	MAG	1.0	1.0	1.0	9.0	13.0	0.0	25.0	6.297384670956613	19	4199	1116	494	0.1176470588235294	0.2657775660871636
MGYG000475896	marine	Thermoplasmatota	1418723	MAG	0.0	0.0	0.0	1.0	4.0	0.0	5.0	3.5242961451953625	4	1206	780	0	0.0	0.6467661691542289
MGYG000475920	marine	Pseudomonadota	1256471	MAG	0.0	0.0	1.0	1.0	4.0	0.0	6.0	4.775279333944039	3	1193	479	0	0.0	0.4015088013411567
MGYG000476016	marine	Pseudomonadota	2679977	MAG	0.0	0.0	3.0	3.0	9.0	0.0	15.0	5.597062959868685	3	2193	985	0	0.0	0.449156406748746
MGYG000476026	marine	Pseudomonadota	3102721	MAG	0.0	0.0	0.0	8.0	14.0	0.0	22.0	7.090550520011306	6	2545	874	0	0.0	0.343418467583497
MGYG000476109	marine	Pseudomonadota	1450038	MAG	0.0	0.0	0.0	4.0	9.0	0.0	13.0	8.965282289153802	3	1698	1289	0	0.0	0.7591283863368669
MGYG000476252	marine	Pseudomonadota	5094511	MAG	2.0	6.0	1.0	25.0	17.0	0.0	51.0	10.010774341246885	12	5995	3972	617	0.1029190992493744	0.6625521267723102
