OG_id	n_organisms	n_essential_organisms	n_nonessential_organisms	n_genes	n_essential_genes	frac_essential	essentiality_class	rep_gene	rep_desc	essential_organisms	nonessential_organisms	copy_ratio	is_single_copy
OG10902	3	0	3	3	0	0.0	never_essential		oxidoreductase		Ponti;Smeli;azobra	1.0	False
OG10903	2	0	2	2	0	0.0	never_essential		NUDIX domain-containing protein		Cola;Ponti	1.0	False
OG10904	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10905	5	0	5	5	0	0.0	never_essential		cytochrome C		Cola;Dino;Ponti;Smeli;azobra	1.0	False
OG10906	2	0	2	2	0	0.0	never_essential		hypothetical protein		Btheta;Ponti	1.0	False
OG10907	3	0	3	3	0	0.0	never_essential		type I methionyl aminopeptidase		Cola;Ponti;Smeli	1.0	False
OG10908	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10909	2	0	2	2	0	0.0	never_essential		RND family efflux transporter, MFP subunit		Cola;Ponti	1.0	False
OG10910	2	0	2	2	0	0.0	never_essential		NodH sulfotransferase		Ponti;Smeli	1.0	False
OG10911	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10912	2	0	2	2	0	0.0	never_essential		hypothetical protein		Ponti;psRCH2	1.0	False
OG10913	2	0	2	2	0	0.0	never_essential		MarR family transcriptional regulator		Cola;Ponti	1.0	False
OG10914	2	0	2	2	0	0.0	never_essential		Chloride channel protein EriC		Cola;Ponti	1.0	False
OG10915	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10916	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10917	3	0	3	3	0	0.0	never_essential		conserved domain-containing protein		Burk376;Ponti;azobra	1.0	False
OG10918	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10919	3	0	3	3	0	0.0	never_essential		glycosyltransferase		Ponti;Smeli;azobra	1.0	False
OG10920	3	0	3	3	0	0.0	never_essential		hypothetical protein		Ponti;azobra;pseudo1_N1B4	1.0	False
OG10921	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10922	2	0	2	2	0	0.0	never_essential		TIGR02391 family protein		ANA3;Ponti	1.0	False
OG10923	3	0	3	3	0	0.0	never_essential		cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases		Btheta;Cola;Ponti	1.0	False
OG10924	2	0	2	2	0	0.0	never_essential		PAS/PAC sensor signal transduction histidine kinase		BFirm;Ponti	1.0	False
OG10925	2	0	2	2	0	0.0	never_essential		Outer membrane protein		Cola;Ponti	1.0	False
OG10926	2	0	2	2	0	0.0	never_essential		Antirepressor regulating drug resistance, predicted signal transduction N-terminal membrane component		Cola;Ponti	1.0	False
OG10927	2	0	2	2	0	0.0	never_essential		conserved protein of unknown function		Ponti;Putida	1.0	False
OG10928	2	0	2	2	0	0.0	never_essential		Predicted esterase		Cola;Ponti	1.0	False
OG10929	3	0	3	3	0	0.0	never_essential		RND family efflux transporter MFP subunit (RefSeq)		ANA3;Cola;Ponti	1.0	False
OG10930	2	0	2	2	0	0.0	never_essential		putative calcineurin superfamily phosphohydrolase (NCBI ptt file)		Btheta;Ponti	1.0	False
OG10931	2	0	2	2	0	0.0	never_essential		Outer membrane protein/protective antigen OMA87		Cola;Ponti	1.0	False
OG10932	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10933	3	0	3	3	0	0.0	never_essential		hypothetical protein		Btheta;Cola;Ponti	1.0	False
OG10934	3	0	3	3	0	0.0	never_essential		glycosyl hydrolase		Btheta;Cola;Ponti	1.0	False
OG10935	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10936	2	0	2	2	0	0.0	never_essential		alkyl hydroperoxide reductase		Cola;Ponti	1.0	False
OG10937	2	0	2	2	0	0.0	never_essential		DNA primase (bacterial type)		Cola;Ponti	1.0	False
OG10938	3	0	3	3	0	0.0	never_essential		hypothetical protein (NCBI ptt file)		Btheta;Cola;Ponti	1.0	False
OG10939	2	0	2	2	0	0.0	never_essential		L-serine dehydratase, iron-sulfur-dependent, alpha subunit		Cola;Ponti	1.0	False
OG10940	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10941	2	0	2	2	0	0.0	never_essential		Haloacid Dehalogenase superfamily, subfamily IB, phosphoserine phosphatase-like		Cola;Ponti	1.0	False
OG10942	2	0	2	2	0	0.0	never_essential		N-formylglutamate amidohydrolase		Ponti;Smeli	1.0	False
OG10943	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10944	3	0	3	3	0	0.0	never_essential		Site-specific recombinase XerD		Btheta;Cola;Ponti	1.0	False
OG10945	3	0	3	3	0	0.0	never_essential		Glutamate dehydrogenase/leucine dehydrogenase		Cola;DvH;Ponti	1.0	False
OG10946	6	0	6	6	0	0.0	never_essential		UDP-2,4-diacetamido-2,4, 6-trideoxy-beta-L-altropyranose hydrolase		ANA3;Ponti;acidovorax_3H11;pseudo13_GW456_L13;pseudo1_N1B4;pseudo6_N2E2	1.0	False
OG10947	3	2	1	3	2	0.6666666666666666	variably_essential		isochorismate synthase	Cola;Ponti	Btheta	1.0	False
OG10948	2	0	2	2	0	0.0	never_essential	dpsA	DNA starvation/stationary phase protection protein		Ponti;SynE	1.0	False
OG10949	2	0	2	2	0	0.0	never_essential		Predicted RNA-binding protein homologous to eukaryotic snRNP		Cola;Ponti	1.0	False
OG10950	3	0	3	3	0	0.0	never_essential		Domain of Unknown Function (DUF349).		Btheta;Cola;Ponti	1.0	False
OG10951	2	0	2	2	0	0.0	never_essential		Copper chaperone		Cola;Ponti	1.0	False
OG10952	3	0	3	3	0	0.0	never_essential		membrane protein		Ponti;Smeli;azobra	1.0	False
OG10953	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10954	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10955	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10956	2	0	2	2	0	0.0	never_essential		ribonuclease		Cola;Ponti	1.0	False
OG10957	2	0	2	2	0	0.0	never_essential		hypothetical protein		Ponti;Smeli	1.0	False
OG10958	2	0	2	2	0	0.0	never_essential		3-oxoacyl-(acyl-carrier-protein) synthase		Cola;Ponti	1.0	False
OG10959	6	0	6	6	0	0.0	never_essential		SCO family protein		Ponti;Putida;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaUW163;pseudo13_GW456_L13	1.0	False
OG10960	2	0	2	2	0	0.0	never_essential		N-acetylglutamate synthase and related acetyltransferases		Cola;Ponti	1.0	False
OG10961	5	0	5	5	0	0.0	never_essential		ABC transporter ATP-binding protein		Ddia6719;Ponti;SyringaeB728a;SyringaeB728a_mexBdelta;pseudo1_N1B4	1.0	False
OG10962	4	0	4	4	0	0.0	never_essential		Endonuclease		Ponti;RalstoniaPSI07;SB2B;pseudo13_GW456_L13	1.0	False
OG10963	2	0	2	2	0	0.0	never_essential		Predicted Zn peptidase		Cola;Ponti	1.0	False
OG10964	2	0	2	2	0	0.0	never_essential		Glycosyltransferase		Cola;Ponti	1.0	False
OG10965	3	0	3	3	0	0.0	never_essential		ATP-binding protein		Ponti;RalstoniaPSI07;SB2B	1.0	False
OG10966	2	0	2	2	0	0.0	never_essential		hypothetical protein		Ponti;Smeli	1.0	False
OG10967	2	0	2	2	0	0.0	never_essential		radical SAM/Cys-rich domain protein		Ponti;SynE	1.0	False
OG10968	3	0	3	3	0	0.0	never_essential		PD-(D/E)XK motif protein		Ponti;RalstoniaPSI07;SB2B	1.0	False
OG10969	3	0	3	3	0	0.0	never_essential		integrase (NCBI ptt file)		Btheta;Cola;Ponti	1.0	False
OG10970	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10971	2	0	2	2	0	0.0	never_essential		Predicted transcriptional regulators		Cola;Ponti	1.0	False
OG10972	2	0	2	2	0	0.0	never_essential		Outer membrane receptor proteins, mostly Fe transport		Cola;Ponti	1.0	False
OG10973	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10974	3	0	3	3	0	0.0	never_essential		Protein of unknown function (DUF3276).		Btheta;Cola;Ponti	1.0	False
OG10975	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10976	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10977	2	0	2	2	0	0.0	never_essential		TonB-dependent receptor		Btheta;Ponti	1.0	False
OG10978	6	0	6	6	0	0.0	never_essential		hypothetical protein		Ponti;Smeli;pseudo13_GW456_L13;pseudo1_N1B4;pseudo5_N2C3_1;pseudo6_N2E2	1.0	False
OG10979	3	0	3	3	0	0.0	never_essential		Uncharacterized protein conserved in bacteria		Btheta;Cola;Ponti	1.0	False
OG10980	2	0	2	2	0	0.0	never_essential		SH3 domain-containing protein		Cola;Ponti	1.0	False
OG10981	3	0	3	4	0	0.0	never_essential		TetR family transcriptional regulator		Btheta;Cola;Ponti	1.3333333333333333	False
OG10982	10	1	9	10	1	0.1	variably_essential		Predicted small integral membrane protein	Ponti	Cola;Cup4G11;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaPSI07;RalstoniaUW163;Smeli;pseudo1_N1B4;pseudo3_N2E3	1.0	False
OG10983	2	0	2	2	0	0.0	never_essential		N-acetylmuramoyl-L-alanine amidase		Cola;Ponti	1.0	False
OG10984	3	0	3	3	0	0.0	never_essential		SusD/RagB family nutrient-binding outer membrane lipoprotein		Btheta;Cola;Ponti	1.0	False
OG10985	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10986	3	0	3	3	0	0.0	never_essential		Uncharacterized protein conserved in bacteria		Btheta;Cola;Ponti	1.0	False
OG10987	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10988	2	0	2	2	0	0.0	never_essential		Predicted carboxypeptidase		Cola;Ponti	1.0	False
OG10989	3	0	3	3	0	0.0	never_essential		hypothetical protein		Cola;Ponti;Smeli	1.0	False
OG10990	2	0	2	2	0	0.0	never_essential		tol-pal system protein YbgF		Cola;Ponti	1.0	False
OG10991	2	0	2	2	0	0.0	never_essential		Na+/H+ anti-porter (NCBI ptt file)		Btheta;Ponti	1.0	False
OG10992	2	0	2	2	0	0.0	never_essential		putative outer membrane receptor (NCBI ptt file)		Btheta;Ponti	1.0	False
OG10993	3	0	3	4	0	0.0	never_essential		glycosyl hydrolase		Btheta;Cola;Ponti	1.3333333333333333	False
OG10994	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG10995	2	0	2	2	0	0.0	never_essential		beta-hexosaminidase precursor (NCBI ptt file)		Btheta;Ponti	1.0	False
OG10996	2	0	2	2	0	0.0	never_essential		Histidine kinase./Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase.		Cola;Ponti	1.0	False
OG10997	2	2	0	2	2	1.0	universally_essential		Membrane protein involved in the export of O-antigen and teichoic acid	Cola;Ponti		1.0	True
OG10998	2	0	2	2	0	0.0	never_essential		putative 5'-nucleotidase/2',3'-cyclic phosphodiesterase (NCBI ptt file)		Btheta;Ponti	1.0	False
OG10999	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11000	3	0	3	3	0	0.0	never_essential		GSCFA family.		Btheta;Cola;Ponti	1.0	False
OG11001	2	0	2	2	0	0.0	never_essential		peptidase C45		Ponti;pseudo3_N2E3	1.0	False
OG11002	2	0	2	2	0	0.0	never_essential		aminopeptidase		Cola;Ponti	1.0	False
OG11003	2	0	2	2	0	0.0	never_essential		AraC-type DNA-binding domain-containing proteins		Cola;Ponti	1.0	False
OG11004	2	0	2	2	0	0.0	never_essential		transcriptional regulator		Cola;Ponti	1.0	False
OG11005	2	0	2	2	0	0.0	never_essential		hypothetical protein		Btheta;Ponti	1.0	False
OG11006	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11007	2	2	0	2	2	1.0	universally_essential		hypothetical protein	Cola;Ponti		1.0	True
OG11008	4	0	4	4	0	0.0	never_essential		methyltransferase		Btheta;Cola;DvH;Ponti	1.0	False
OG11009	2	0	2	2	0	0.0	never_essential		AraC family transcriptional regulator		Cola;Ponti	1.0	False
OG11010	2	0	2	2	0	0.0	never_essential		acyl-ACP thioesterase		Btheta;Ponti	1.0	False
OG11011	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11012	2	0	2	2	0	0.0	never_essential		DNA-binding protein		Cola;Ponti	1.0	False
OG11013	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11014	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11015	2	0	2	2	0	0.0	never_essential		glycoside hydrolase		Cola;Ponti	1.0	False
OG11016	2	0	2	2	0	0.0	never_essential		Putative silver efflux pump		Cola;Ponti	1.0	False
OG11017	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11018	3	0	3	3	0	0.0	never_essential		hypothetical protein		Ponti;azobra;psRCH2	1.0	False
OG11019	3	0	3	3	0	0.0	never_essential		Putative regulator of cell autolysis		Btheta;Cola;Ponti	1.0	False
OG11020	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11021	2	0	2	2	0	0.0	never_essential		metallophosphatase		Btheta;Ponti	1.0	False
OG11022	2	0	2	2	0	0.0	never_essential		putative metal-dependent hydrolase (NCBI ptt file)		Btheta;Ponti	1.0	False
OG11023	2	0	2	2	0	0.0	never_essential		RNA polymerase ECF-type sigma factor (NCBI ptt file)		Btheta;Ponti	1.0	False
OG11024	2	1	1	2	1	0.5	variably_essential		conserved hypothetical protein (NCBI ptt file)	Ponti	Btheta	1.0	False
OG11025	2	0	2	2	0	0.0	never_essential		N-acetyltransferase		Cola;Ponti	1.0	False
OG11026	3	0	3	3	0	0.0	never_essential		Uncharacterized protein conserved in bacteria		Cola;Ponti;psRCH2	1.0	False
OG11027	2	0	2	2	0	0.0	never_essential		DUF4271 domain-containing protein		Cola;Ponti	1.0	False
OG11028	2	1	1	2	1	0.5	variably_essential		hypothetical protein	Ponti	Smeli	1.0	False
OG11029	2	0	2	2	0	0.0	never_essential		gliding motility protein GldN		Cola;Ponti	1.0	False
OG11030	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11031	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11032	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11033	2	0	2	2	0	0.0	never_essential		conjugative transposon protein TraJ		Cola;Ponti	1.0	False
OG11034	2	0	2	2	0	0.0	never_essential		Bacteroides conjugative transposon TraN protein		Cola;Ponti	1.0	False
OG11035	2	0	2	2	0	0.0	never_essential		sporulation protein		Btheta;Ponti	1.0	False
OG11036	2	0	2	2	0	0.0	never_essential		TonB-linked outer membrane protein, SusC/RagA family		Cola;Ponti	1.0	False
OG11037	2	0	2	2	0	0.0	never_essential		Peptidase family C25.		Cola;Ponti	1.0	False
OG11038	3	1	2	3	1	0.3333333333333333	variably_essential		Trk-type K+ transport systems, membrane components	Ponti	Btheta;Cola	1.0	False
OG11039	3	0	3	3	0	0.0	never_essential		Zn-dependent hydrolases, including glyoxylases		Cola;Ponti;SB2B	1.0	False
OG11040	2	0	2	2	0	0.0	never_essential		nitrogen fixation protein FixH		Cola;Ponti	1.0	False
OG11041	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11042	2	0	2	2	0	0.0	never_essential		Outer membrane protein and related peptidoglycan-associated (lipo)proteins		Cola;Ponti	1.0	False
OG11043	3	0	3	3	0	0.0	never_essential		UV damage endonuclease UvsE		Ponti;WCS417;psRCH2	1.0	False
OG11044	13	0	13	13	0	0.0	never_essential		Protein of unknown function (DUF3298).		Btheta;Cola;Ponti;Putida;SyringaeB728a;SyringaeB728a_mexBdelta;WCS417;psRCH2;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.0	False
OG11045	2	0	2	2	0	0.0	never_essential		T9SS C-terminal target domain-containing protein		Cola;Ponti	1.0	False
OG11046	2	1	1	2	1	0.5	variably_essential		ABC-type branched-chain amino acid transport systems, periplasmic component	Cola	Ponti	1.0	False
OG11047	2	2	0	2	2	1.0	universally_essential		transcription antitermination factor NusB	Cola;Ponti		1.0	True
OG11048	3	1	2	3	1	0.3333333333333333	variably_essential		putative toxin-antitoxin system antitoxin component, TIGR02293 family	Ponti	Burk376;azobra	1.0	False
OG11049	3	3	0	3	3	1.0	universally_essential		cell division protein FtsQ (NCBI ptt file)	Btheta;Cola;Ponti		1.0	True
OG11050	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11051	3	0	3	4	0	0.0	never_essential		recombinase XerD		Btheta;Cola;Ponti	1.3333333333333333	False
OG11052	2	0	2	2	0	0.0	never_essential		F0F1-type ATP synthase, alpha subunit		Ponti;pseudo6_N2E2	1.0	False
OG11053	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11054	3	0	3	3	0	0.0	never_essential		metallophosphoesterase		Ponti;Smeli;azobra	1.0	False
OG11055	3	0	3	3	0	0.0	never_essential		glycosyltransferase		Ponti;Smeli;azobra	1.0	False
OG11056	2	0	2	2	0	0.0	never_essential		cold-shock protein		Cola;Ponti	1.0	False
OG11057	2	0	2	2	0	0.0	never_essential		putative Glycosyltransferase		Ponti;azobra	1.0	False
OG11058	3	0	3	3	0	0.0	never_essential		Membrane-bound serine protease (ClpP class)		Btheta;Cola;Ponti	1.0	False
OG11059	3	0	3	3	0	0.0	never_essential		hypothetical protein		Dyella79;Ponti;pseudo3_N2E3	1.0	False
OG11060	2	0	2	2	0	0.0	never_essential		diviva domain containing protein		Cola;Ponti	1.0	False
OG11061	2	0	2	2	0	0.0	never_essential		Thiol-disulfide isomerase and thioredoxins		Cola;Ponti	1.0	False
OG11062	2	1	1	2	1	0.5	variably_essential		mobilization protein BmgB (NCBI ptt file)	Btheta	Ponti	1.0	False
OG11063	2	1	1	2	1	0.5	variably_essential		hypothetical protein	Ponti	Cola	1.0	False
OG11064	2	1	1	2	1	0.5	variably_essential		Gas vesicle protein	Ponti	Cola	1.0	False
OG11065	2	0	2	2	0	0.0	never_essential		TonB (NCBI ptt file)		Btheta;Ponti	1.0	False
OG11066	3	0	3	3	0	0.0	never_essential		SusD family.		Btheta;Cola;Ponti	1.0	False
OG11067	10	4	6	10	4	0.4	variably_essential		short-chain dehydrogenase	Cup4G11;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaPSI07	BFirm;Burk376;Cola;Ponti;RalstoniaUW163;acidovorax_3H11	1.0	False
OG11068	2	0	2	2	0	0.0	never_essential		putative secreted protein (NCBI ptt file)		Btheta;Ponti	1.0	False
OG11069	2	0	2	2	0	0.0	never_essential		copper-translocating P-type ATPase		Cola;Ponti	1.0	False
OG11070	2	2	0	2	2	1.0	universally_essential		Anti-sigma regulatory factor (Ser/Thr protein kinase)	Cola;Ponti		1.0	True
OG11071	2	0	2	2	0	0.0	never_essential		Predicted transcriptional regulator, consists of a Zn-ribbon and ATP-cone domains		Cola;Ponti	1.0	False
OG11072	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11073	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11074	2	0	2	2	0	0.0	never_essential		S9 family peptidase		Btheta;Ponti	1.0	False
OG11075	2	0	2	2	0	0.0	never_essential		SusD/RagB family nutrient-binding outer membrane lipoprotein		Btheta;Ponti	1.0	False
OG11076	8	0	8	8	0	0.0	never_essential		Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)		Cola;Cup4G11;Ponti;Putida;psRCH2;pseudo1_N1B4;pseudo3_N2E3;pseudo6_N2E2	1.0	False
OG11077	3	0	3	3	0	0.0	never_essential		GAF:ATP-binding region, ATPase-like:Histidine kinase A, N-terminal		Ponti;SyringaeB728a;SyringaeB728a_mexBdelta	1.0	False
OG11078	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11079	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11080	3	3	0	3	3	1.0	universally_essential		Organic solvent tolerance protein OstA	Btheta;Cola;Ponti		1.0	True
OG11081	2	1	1	2	1	0.5	variably_essential		CDP-diacylglycerol-inositol 3-phosphatidyltransferase (NCBI ptt file)	Btheta	Ponti	1.0	False
OG11082	2	0	2	2	0	0.0	never_essential		DNA repair proteins		Cola;Ponti	1.0	False
OG11083	3	0	3	3	0	0.0	never_essential		transcriptional regulator		Btheta;Cola;Ponti	1.0	False
OG11084	2	0	2	2	0	0.0	never_essential		DNA-binding protein		Btheta;Ponti	1.0	False
OG11085	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11086	2	2	0	2	2	1.0	universally_essential		ATP-binding protein	Cola;Ponti		1.0	True
OG11087	2	0	2	2	0	0.0	never_essential		hypothetical protein		Btheta;Ponti	1.0	False
OG11088	2	0	2	2	0	0.0	never_essential		conjugative transposon protein TraM		Cola;Ponti	1.0	False
OG11089	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11090	2	0	2	2	0	0.0	never_essential		FAD-dependent oxidoreductase		Ponti;azobra	1.0	False
OG11091	2	0	2	2	0	0.0	never_essential		Bacteroidetes-specific putative membrane protein		Cola;Ponti	1.0	False
OG11092	2	0	2	2	0	0.0	never_essential		conserved hypothetical protein (NCBI ptt file)		Btheta;Ponti	1.0	False
OG11093	2	0	2	2	0	0.0	never_essential		methylmalonyl-CoA mutase		Btheta;Ponti	1.0	False
OG11094	2	0	2	2	0	0.0	never_essential		hypothetical protein		Btheta;Ponti	1.0	False
OG11095	2	0	2	2	0	0.0	never_essential		Universal stress protein UspA and related nucleotide-binding proteins		Cola;Ponti	1.0	False
OG11096	2	0	2	2	0	0.0	never_essential		Uncharacterized protein conserved in bacteria		Cola;Ponti	1.0	False
OG11097	2	0	2	2	0	0.0	never_essential		Uncharacterized protein conserved in bacteria		Cola;Ponti	1.0	False
OG11098	2	0	2	2	0	0.0	never_essential		Fatty acid desaturase		Cola;Ponti	1.0	False
OG11099	2	2	0	2	2	1.0	universally_essential		sporulation protein	Cola;Ponti		1.0	True
OG11100	2	0	2	2	0	0.0	never_essential		serine hydrolase		Cola;Ponti	1.0	False
OG11101	2	0	2	2	0	0.0	never_essential		Uncharacterized membrane protein, required for colicin V production		Cola;Ponti	1.0	False
OG11102	2	0	2	2	0	0.0	never_essential		osmotically inducible protein OsmC		Cola;Ponti	1.0	False
OG11103	13	0	13	15	0	0.0	never_essential		phosphoribosyltransferase		Cup4G11;Ponti;Putida;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaPSI07;RalstoniaUW163;Smeli;psRCH2;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo6_N2E2	1.1538461538461537	False
OG11104	2	0	2	2	0	0.0	never_essential		Copper chaperone		Cola;Ponti	1.0	False
OG11105	2	0	2	2	0	0.0	never_essential		peptidase M23		Cola;Ponti	1.0	False
OG11106	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11107	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11108	2	0	2	2	0	0.0	never_essential		gliding motility-associated lipoprotein GldJ		Cola;Ponti	1.0	False
OG11109	2	0	2	2	0	0.0	never_essential		protein of unknown function (DUF4145)		Burk376;Ponti	1.0	False
OG11110	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11111	6	3	3	6	3	0.5	variably_essential		hydrolase	azobra;psRCH2;pseudo3_N2E3	Ponti;pseudo1_N1B4;pseudo6_N2E2	1.0	False
OG11112	2	0	2	2	0	0.0	never_essential		response regulator		Cola;Ponti	1.0	False
OG11113	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
OG11114	2	0	2	2	0	0.0	never_essential		hypothetical protein		Cola;Ponti	1.0	False
